employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,has_medical_history,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,trip_day_number,hostility_country_level,num_entries,num_unique_campus,late_exit_flag,entry_during_weekend,is_malicious
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,4.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,5.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,6.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,7.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,8.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,9.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,10.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,11.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,12.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,0,0,1,13.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,9,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,3,0,10,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,34,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,40,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,13,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,3,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,33,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,6,2,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,2,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,4,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,35,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,7,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,6,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,8,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,32,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,6,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,39,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,4,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,1,0,6,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,3,0,37,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,5,0,0,0,0,0.0,0,1,1,0,1,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,1,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,39,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,6,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,10,1,3,0,0,0,Turkey,0,0,10,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,10,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,7,0,8,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,1,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,18,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,3,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,21,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,17,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,11,1,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,25,5,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,0,0.0,0,2,1,0,1,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,20,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,1,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,11,3,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,10,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,13,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,6,1,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,25,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,8,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,7,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,26,7,0,0,0,0.0,0,2,1,0,1,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,9,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,22,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,39,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,10,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,13,0,22,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,12,2,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,27,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,57,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,67,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,1,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,72,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,18,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,7,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,7,0,0,0,0,0.0,0,1,1,0,1,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,55,0,18,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,4,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,39,11,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,2,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,8,2,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,5,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,33,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,17,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,30,2,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,16,6,15,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,14,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,71,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,17,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,6,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,24,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,9,0,19,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,64,0,5,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,26,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,2,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,32,0,19,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,39,0,21,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,17,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,9,0,30,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,113,0,2,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,26,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,22,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,2,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,42,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,64,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,67,24,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,2,0,10,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,15,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,5,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,36,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,32,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,34,5,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,139,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,27,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,19,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,68,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,20,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,49,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,3,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,3,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,4,0,23,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,34,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,15,3,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,4,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,17,1,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,15,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,7,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,22,0,6,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,36,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,6,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,4,0,1,1.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,2.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,3.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,4.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,5.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,6.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,7.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,8.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,9.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,10.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,0,0,0,0,1,11.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,13,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,65,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,16,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,6,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,51,0,0,0,0,0.0,0,1,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,31,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,38,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,41,16,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,15,0,0,0,0,0.0,0,2,1,0,1,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,16,0,0,0,0,0.0,0,2,1,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,43,0,0,0,0,0.0,0,0,0,0,0,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,4,0,0,0,0,0.0,0,1,1,0,1,0
Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,23,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,29,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,10,0,10,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,10,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,2,0,41,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,1,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,3,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,5,1,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,37,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,1,0,3,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,2,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,2,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,4,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,1,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,1,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,2,0,0,0,0,0.0,0,1,1,0,1,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,11,0,3,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,3,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,7,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,10,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,33,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,3,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,45,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,2,0,2,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,36,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,3,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,42,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,8,1,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,30,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,25,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,13,2,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,7,2,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,18,1,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,10,2,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,23,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,4,1,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,4,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,0,0,0,0.0,0,1,1,0,1,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,54,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,6,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,3,0,26,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,1,0,6,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,7,1,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,12,2,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,3,0,29,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,3,0,28,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,30,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,0,0,3,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,8,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,24,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,1,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,35,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,23,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,2,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,38,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,8,2,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,4,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,39,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,13,0,44,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,30,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus B,Algorithm Engineer,0,0,2,0,0,0,Israel,0,0,32,0,0,0.0,0,1,1,0,0,0
