log_id,Customer_ID,login_time,device_id,new_device_flag,ip_address,location_city,location_unusual_flag,network_type,authentication_result,failed_attempts_before_success,off_hours_login_flag
AUTH-038171,CUST017925,2026-06-28 03:13:04,DEV-0B1070A1,1,159.169.70.27,Ondangwa,0,Home Wi-Fi,Success,0,1
AUTH-038172,CUST017925,2026-06-28 14:44:36,DEV-A9B0D4FA,0,82.106.115.187,Ondangwa,0,Public Wi-Fi,Success,0,0
AUTH-038173,CUST017925,2026-04-08 15:42:10,DEV-A9B0D4FA,0,216.47.240.160,Oshakati,0,Mobile Data,Success,0,0
AUTH-038174,CUST017926,2026-04-11 12:51:55,DEV-4464E826,0,198.255.191.59,Rundu,0,Public Wi-Fi,Success,0,0
AUTH-038175,CUST017927,2026-05-29 21:51:29,DEV-DC2C5460,0,35.232.17.133,Walvis Bay,0,Public Wi-Fi,Success,0,0
AUTH-038176,CUST017927,2026-04-12 01:11:43,DEV-FD7EE546,0,166.105.93.203,Swakopmund,0,Home Wi-Fi,Success,0,1
AUTH-038177,CUST017928,2026-06-05 21:52:54,DEV-DCE80D48,1,68.103.150.231,Karasburg,0,Mobile Data,Success,0,0
AUTH-038178,CUST017928,2026-06-19 05:34:03,DEV-EE1DB89D,0,139.147.141.195,Karasburg,0,Home Wi-Fi,Success,0,1
AUTH-038179,CUST017929,2026-08-17 14:50:22,DEV-B5B6C540,0,150.97.168.51,Rundu,1,VPN,Success,0,0
AUTH-038180,CUST017930,2026-07-20 15:01:19,DEV-BB71EC49,1,57.175.99.18,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038181,CUST017930,2026-06-24 00:24:14,DEV-5EA49602,1,143.198.93.10,Gobabis,0,Home Wi-Fi,Success,0,1
AUTH-038182,CUST017930,2026-04-02 06:25:29,DEV-B6E547FD,0,155.243.12.108,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038183,CUST017930,2026-06-10 16:40:02,DEV-6B2E99C7,1,130.105.141.211,Katima Mulilo,0,Home Wi-Fi,Failed then Success,2,0
AUTH-038184,CUST017931,2026-04-05 09:38:15,DEV-FA89BF48,0,6.19.122.26,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-038185,CUST017933,2026-05-27 13:00:33,DEV-8BDFED0E,0,195.241.28.55,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-038186,CUST017933,2026-08-27 20:23:34,DEV-2F7E88BE,1,90.109.127.252,Gobabis,1,Home Wi-Fi,Success,0,0
AUTH-038187,CUST017934,2026-08-21 07:22:54,DEV-975089BC,0,70.136.234.105,Karasburg,1,Mobile Data,Success,0,0
AUTH-038188,CUST017934,2026-04-08 23:57:41,DEV-178125FC,0,140.215.241.138,Luderitz,1,Public Wi-Fi,Success,0,1
AUTH-038189,CUST017934,2026-07-13 21:49:39,DEV-178125FC,0,168.203.135.72,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038190,CUST017934,2026-05-15 10:23:36,DEV-178125FC,0,90.115.208.210,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-038191,CUST017935,2026-04-08 13:32:10,DEV-A8792112,0,214.15.220.227,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038192,CUST017935,2026-08-07 14:59:53,DEV-5FBDE48C,0,106.246.64.88,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-038193,CUST017936,2026-04-06 21:15:57,DEV-E26B60BF,0,207.175.19.168,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-038194,CUST017937,2026-09-02 19:35:46,DEV-539F8DC3,0,20.11.224.42,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-038195,CUST017937,2026-06-10 10:46:57,DEV-5E7A29BF,0,161.16.35.104,Ondangwa,0,Mobile Data,Success,0,0
AUTH-038196,CUST017938,2026-08-22 06:02:28,DEV-80B2A308,0,192.68.23.203,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-038197,CUST017939,2026-05-03 22:59:30,DEV-0FB07461,0,169.172.161.66,Rundu,0,VPN,Success,0,1
AUTH-038198,CUST017940,2026-06-21 19:43:35,DEV-B665BA54,0,1.95.29.123,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038199,CUST017940,2026-05-30 19:55:59,DEV-B665BA54,0,207.228.163.83,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-038200,CUST017940,2026-07-20 12:53:46,DEV-B665BA54,0,187.39.103.152,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-038201,CUST017941,2026-08-03 07:01:24,DEV-4A918DDF,0,152.76.179.236,Swakopmund,1,Public Wi-Fi,Failed then Success,3,0
AUTH-038202,CUST017942,2026-08-02 07:19:39,DEV-97E0D186,0,108.153.23.90,Luderitz,1,Mobile Data,Success,0,0
AUTH-038203,CUST017943,2026-04-19 14:45:17,DEV-B8629DE7,0,97.70.178.155,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-038204,CUST017943,2026-08-02 18:44:16,DEV-0332BB05,0,173.126.65.107,Karasburg,1,Mobile Data,Success,0,0
AUTH-038205,CUST017943,2026-07-09 21:55:00,DEV-B8629DE7,0,28.190.80.10,Keetmanshoop,1,VPN,Success,0,0
AUTH-038206,CUST017944,2026-09-02 18:46:06,DEV-371A0613,0,192.36.242.53,Karasburg,0,Home Wi-Fi,Failed then Success,1,0
AUTH-038207,CUST017945,2026-03-24 12:53:02,DEV-AC33F1BF,0,165.57.76.100,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-038208,CUST017945,2026-06-18 10:59:18,DEV-5D1DAC86,1,190.7.194.78,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-038209,CUST017945,2026-05-23 18:12:07,DEV-707AC313,1,186.5.80.5,Ondangwa,0,Home Wi-Fi,Failed then Success,4,0
AUTH-038210,CUST017946,2026-07-21 15:36:38,DEV-6C60FCEA,0,196.161.19.52,Katima Mulilo,0,VPN,Success,0,0
AUTH-038211,CUST017946,2026-08-08 18:22:47,DEV-6C60FCEA,0,217.8.213.44,Katima Mulilo,0,Public Wi-Fi,Success,0,0
AUTH-038212,CUST017946,2026-07-18 17:36:31,DEV-6C60FCEA,0,199.152.18.35,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-038213,CUST017947,2026-07-12 08:33:08,DEV-8270EA00,0,216.15.208.185,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-038214,CUST017947,2026-06-01 17:30:26,DEV-B5EFF5AE,0,49.249.113.161,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-038215,CUST017948,2026-05-08 20:31:37,DEV-5BE89CD4,1,178.108.99.191,Rundu,0,VPN,Success,0,0
AUTH-038216,CUST017948,2026-08-03 18:37:27,DEV-F98AF30B,0,145.15.78.1,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-038217,CUST017949,2026-07-02 09:30:28,DEV-61DF845D,1,201.237.213.250,Swakopmund,0,Public Wi-Fi,Success,0,0
AUTH-038218,CUST017950,2026-04-22 20:31:02,DEV-C88E55A0,0,200.245.115.60,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-038219,CUST017950,2026-06-18 03:46:02,DEV-C88E55A0,0,221.155.78.220,Katima Mulilo,0,Mobile Data,Success,0,1
AUTH-038220,CUST017950,2026-04-07 09:39:15,DEV-C88E55A0,0,198.7.216.60,Katima Mulilo,0,VPN,Success,0,0
AUTH-038221,CUST017950,2026-04-11 19:26:50,DEV-C88E55A0,0,28.114.53.237,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-038222,CUST017952,2026-04-14 05:30:11,DEV-E7C77CC3,0,121.241.254.36,Swakopmund,0,VPN,Success,0,1
AUTH-038223,CUST017953,2026-05-12 13:00:21,DEV-0A843BEC,0,146.68.207.247,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-038224,CUST017954,2026-05-13 18:51:48,DEV-8E92BC7E,0,204.65.143.113,Ondangwa,0,Mobile Data,Success,0,0
AUTH-038225,CUST017954,2026-08-31 20:02:22,DEV-8E92BC7E,0,6.14.200.97,Tsumeb,0,Public Wi-Fi,Success,0,0
AUTH-038226,CUST017954,2026-08-14 22:46:29,DEV-6211CC7B,0,179.42.181.71,Tsumeb,0,Home Wi-Fi,Failed then Success,4,1
AUTH-038227,CUST017954,2026-06-27 16:15:19,DEV-6211CC7B,0,218.220.247.170,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-038228,CUST017955,2026-08-10 10:11:40,DEV-EB66A4DA,0,58.71.87.203,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-038229,CUST017956,2026-05-11 01:36:29,DEV-5ECB6354,0,218.67.246.183,Gobabis,0,Home Wi-Fi,Failed then Success,1,1
AUTH-038230,CUST017957,2026-06-07 09:58:46,DEV-5EF92BD2,0,207.13.39.209,Luderitz,0,Home Wi-Fi,Failed then Success,2,0
AUTH-038231,CUST017958,2026-08-26 09:00:51,DEV-6FDE9A79,0,204.41.169.160,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-038232,CUST017959,2026-08-26 13:19:09,DEV-2B09C536,0,197.47.26.165,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-038233,CUST017959,2026-08-28 20:21:08,DEV-BE904D5D,0,196.254.98.218,Rundu,1,VPN,Success,0,0
AUTH-038234,CUST017959,2026-04-14 19:41:27,DEV-2B09C536,0,138.2.154.122,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-038235,CUST017961,2026-06-25 06:18:30,DEV-A89D0101,0,213.136.149.218,Swakopmund,0,Public Wi-Fi,Success,0,0
AUTH-038236,CUST017962,2026-03-25 18:02:13,DEV-F15AD967,0,50.124.83.97,Gobabis,0,VPN,Failed then Success,2,0
AUTH-038237,CUST017962,2026-04-13 03:36:39,DEV-5D657B98,0,50.241.226.176,Luderitz,1,Mobile Data,Success,0,1
AUTH-038238,CUST017962,2026-04-23 04:51:20,DEV-5D657B98,0,166.119.206.140,Katima Mulilo,0,Home Wi-Fi,Failed then Success,3,1
AUTH-038239,CUST017963,2026-05-29 10:36:15,DEV-0D8E75BD,0,189.19.43.246,Swakopmund,0,Public Wi-Fi,Success,0,0
AUTH-038240,CUST017964,2026-05-28 15:48:17,DEV-2A073E2C,1,193.222.212.128,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-038241,CUST017964,2026-08-22 07:50:34,DEV-E11A5BEA,0,105.232.193.142,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038242,CUST017964,2026-05-05 19:33:23,DEV-4FD14A9F,0,20.251.121.57,Rundu,0,Mobile Data,Success,0,0
AUTH-038243,CUST017964,2026-06-27 08:35:54,DEV-4FD14A9F,0,190.140.179.60,Rundu,0,Public Wi-Fi,Success,0,0
AUTH-038244,CUST017965,2026-04-05 06:31:07,DEV-366BDCBF,0,187.5.10.63,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-038245,CUST017965,2026-05-26 20:28:58,DEV-366BDCBF,0,222.58.81.107,Oshakati,1,Public Wi-Fi,Failed then Success,4,0
AUTH-038246,CUST017966,2026-04-25 14:17:46,DEV-1CBFE7D8,0,182.238.64.181,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-038247,CUST017967,2026-04-10 14:54:35,DEV-4041D4C8,1,42.124.142.180,Tsumeb,1,VPN,Failed then Success,3,0
AUTH-038248,CUST017968,2026-05-02 21:35:54,DEV-A7A958C8,0,180.162.66.112,Rundu,0,Mobile Data,Success,0,0
AUTH-038249,CUST017969,2026-04-12 15:51:25,DEV-2CC1F5F3,0,57.233.187.108,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-038250,CUST017969,2026-07-01 16:46:17,DEV-EFDAD92F,0,178.139.117.157,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-038251,CUST017970,2026-08-01 00:20:25,DEV-C49A635C,0,66.237.169.164,Gobabis,1,Public Wi-Fi,Success,0,1
AUTH-038252,CUST017970,2026-03-29 18:19:12,DEV-3B089F8A,0,192.77.52.12,Swakopmund,0,Mobile Data,Success,0,0
AUTH-038253,CUST017971,2026-06-09 13:56:29,DEV-8E86BC12,1,193.236.121.129,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-038254,CUST017972,2026-08-06 12:07:15,DEV-1FF12586,0,70.103.112.173,Keetmanshoop,0,Home Wi-Fi,Failed then Success,4,0
AUTH-038255,CUST017973,2026-07-03 08:02:06,DEV-DD62DEE3,0,58.125.126.217,Henties Bay,0,Home Wi-Fi,Failed then Success,1,0
AUTH-038256,CUST017973,2026-07-07 07:26:44,DEV-5CD96EE6,0,133.80.169.224,Walvis Bay,0,Mobile Data,Failed then Success,3,0
AUTH-038257,CUST017973,2026-09-11 13:59:48,DEV-C4780455,1,213.229.160.44,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038258,CUST017974,2026-05-27 11:26:19,DEV-C8931E7D,0,95.112.194.17,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-038259,CUST017974,2026-05-01 09:07:03,DEV-C8931E7D,0,145.6.249.118,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-038260,CUST017974,2026-07-25 07:11:57,DEV-C8931E7D,0,208.187.239.75,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-038261,CUST017974,2026-09-11 17:50:30,DEV-474F231C,0,141.11.208.6,Ondangwa,0,Mobile Data,Success,0,0
AUTH-038262,CUST017975,2026-07-23 11:10:33,DEV-0C39D356,0,203.78.25.118,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-038263,CUST017975,2026-06-14 13:39:50,DEV-0C39D356,0,191.92.79.183,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-038264,CUST017975,2026-08-12 14:13:24,DEV-0C39D356,0,68.3.64.235,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-038265,CUST017976,2026-06-29 13:33:36,DEV-ED447FD9,0,210.169.208.174,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-038266,CUST017976,2026-04-02 19:05:20,DEV-ED447FD9,0,155.0.70.187,Rundu,0,Public Wi-Fi,Success,0,0
AUTH-038267,CUST017976,2026-07-20 17:55:41,DEV-D80C603A,0,165.227.142.176,Rundu,0,Mobile Data,Success,0,0
AUTH-038268,CUST017977,2026-06-05 18:20:32,DEV-B36B08A8,0,215.197.157.8,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-038269,CUST017977,2026-07-24 06:26:21,DEV-B36B08A8,0,138.136.223.236,Luderitz,0,Mobile Data,Success,0,0
AUTH-038270,CUST017977,2026-09-06 12:39:40,DEV-B36B08A8,0,221.108.172.141,Luderitz,0,Mobile Data,Failed then Success,3,0
AUTH-038271,CUST017977,2026-09-10 20:57:18,DEV-B36B08A8,0,141.185.186.205,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-038272,CUST017978,2026-06-28 15:58:27,DEV-155023E2,0,146.113.157.130,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-038273,CUST017978,2026-06-27 02:26:27,DEV-155023E2,0,219.214.101.4,Karasburg,0,VPN,Failed then Success,1,1
AUTH-038274,CUST017979,2026-09-03 17:23:13,DEV-953D7378,1,207.238.224.106,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038275,CUST017980,2026-06-18 19:08:15,DEV-10CFAAFE,0,164.128.103.124,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-038276,CUST017980,2026-07-13 09:28:01,DEV-10CFAAFE,0,144.106.59.111,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-038277,CUST017980,2026-07-21 08:29:46,DEV-10CFAAFE,0,187.91.212.100,Walvis Bay,0,Public Wi-Fi,Success,0,0
AUTH-038278,CUST017980,2026-05-22 07:56:34,DEV-10CFAAFE,0,142.27.40.254,Swakopmund,0,Mobile Data,Success,0,0
AUTH-038279,CUST017980,2026-09-06 18:58:52,DEV-10CFAAFE,0,200.219.202.9,Swakopmund,0,Public Wi-Fi,Success,0,0
AUTH-038280,CUST017981,2026-05-08 19:38:07,DEV-0CB575AF,0,138.192.156.208,Oshakati,0,Mobile Data,Success,0,0
AUTH-038281,CUST017981,2026-05-01 18:57:15,DEV-0CB575AF,0,213.207.52.77,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-038282,CUST017981,2026-07-29 13:42:05,DEV-2746CBAB,0,26.149.205.49,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-038283,CUST017982,2026-06-09 08:57:13,DEV-A9092D47,0,209.0.82.84,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-038284,CUST017982,2026-07-13 15:36:05,DEV-C94722DA,0,182.140.66.200,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-038285,CUST017983,2026-07-31 21:47:46,DEV-57E1D704,0,186.105.58.182,Tsumeb,0,Mobile Data,Success,0,0
AUTH-038286,CUST017984,2026-09-17 10:59:34,DEV-E6E13EF0,0,200.64.4.227,Rundu,1,Public Wi-Fi,Success,0,0
AUTH-038287,CUST017984,2026-04-26 18:05:08,DEV-E6E13EF0,0,32.222.154.143,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-038288,CUST017985,2026-08-25 19:06:59,DEV-BAF66D4B,0,159.122.84.248,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-038289,CUST017985,2026-04-28 17:30:31,DEV-BAF66D4B,0,191.65.239.88,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038290,CUST017985,2026-05-24 21:48:49,DEV-BAF66D4B,0,202.178.128.168,Gobabis,0,VPN,Success,0,0
AUTH-038291,CUST017987,2026-03-25 20:44:10,DEV-2773C54A,1,213.140.46.144,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038292,CUST017987,2026-04-18 13:29:13,DEV-D263E723,1,23.228.100.90,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-038293,CUST017988,2026-03-25 18:17:39,DEV-C65D0789,1,158.220.168.4,Keetmanshoop,1,Mobile Data,Success,0,0
AUTH-038294,CUST017988,2026-08-24 16:07:17,DEV-9A8CFA39,0,24.210.27.21,Rundu,0,Mobile Data,Success,0,0
AUTH-038295,CUST017990,2026-07-01 19:39:46,DEV-E85FDD89,0,26.39.84.140,Gobabis,0,Public Wi-Fi,Success,0,0
AUTH-038296,CUST017990,2026-07-25 06:30:55,DEV-E85FDD89,0,205.86.9.116,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038297,CUST017990,2026-06-27 16:20:36,DEV-E85FDD89,0,172.4.26.193,Gobabis,0,Public Wi-Fi,Success,0,0
AUTH-038298,CUST017990,2026-04-24 15:44:19,DEV-E85FDD89,0,129.66.226.210,Katima Mulilo,0,Mobile Data,Failed then Success,1,0
AUTH-038299,CUST017991,2026-06-02 19:25:53,DEV-F706C548,1,4.45.78.97,Swakopmund,1,Mobile Data,Failed then Success,1,0
AUTH-038300,CUST017991,2026-04-25 10:15:22,DEV-8C668B19,1,187.50.129.146,Luderitz,0,Mobile Data,Success,0,0
AUTH-038301,CUST017992,2026-08-04 17:25:49,DEV-429042AA,0,189.165.237.110,Rundu,0,Public Wi-Fi,Success,0,0
AUTH-038302,CUST017993,2026-03-25 13:11:16,DEV-07A9ACA4,0,204.32.98.124,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038303,CUST017993,2026-08-03 07:06:47,DEV-07A9ACA4,0,189.165.39.125,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-038304,CUST017994,2026-06-03 10:07:45,DEV-3AE088E1,0,38.147.250.36,Oshakati,0,Mobile Data,Success,0,0
AUTH-038305,CUST017994,2026-07-03 07:04:13,DEV-DD64B02E,0,196.253.7.39,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-038306,CUST017994,2026-08-14 10:40:06,DEV-3B5B26C5,1,216.103.83.88,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-038307,CUST017995,2026-06-22 19:34:46,DEV-AB085480,0,195.43.145.161,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-038308,CUST017996,2026-06-09 10:49:33,DEV-52A82BF2,1,137.239.9.16,Walvis Bay,0,Mobile Data,Failed then Success,4,0
AUTH-038309,CUST017997,2026-05-19 01:44:05,DEV-7FF8A6E9,0,211.67.130.220,Rundu,0,Mobile Data,Success,0,1
AUTH-038310,CUST017998,2026-07-04 17:44:03,DEV-373EE38D,1,198.115.74.240,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038311,CUST017998,2026-05-24 12:35:59,DEV-9A46959C,0,134.32.225.20,Henties Bay,1,Home Wi-Fi,Failed then Success,3,0
AUTH-038312,CUST017999,2026-05-26 19:10:54,DEV-E4E0B69D,0,197.223.52.6,Rundu,0,Mobile Data,Success,0,0
AUTH-038313,CUST017999,2026-06-26 14:20:46,DEV-576F868F,0,102.107.136.130,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038314,CUST017999,2026-07-19 10:59:25,DEV-576F868F,0,188.243.255.154,Karasburg,1,Public Wi-Fi,Success,0,0
AUTH-038315,CUST017999,2026-04-15 08:11:49,DEV-576F868F,0,113.48.183.108,Swakopmund,1,Mobile Data,Failed then Success,4,0
AUTH-038316,CUST017999,2026-09-19 10:18:35,DEV-576F868F,0,206.86.188.152,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038317,CUST017999,2026-08-24 14:12:39,DEV-E4E0B69D,0,182.239.54.108,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-038318,CUST018000,2026-09-09 04:01:01,DEV-EBE8CD9B,0,192.190.145.3,Katima Mulilo,0,Home Wi-Fi,Success,0,1
AUTH-038319,CUST018000,2026-09-05 13:52:14,DEV-E3FFCBE3,0,158.67.200.243,Karasburg,1,Mobile Data,Success,0,0
AUTH-038320,CUST018000,2026-09-06 13:13:32,DEV-E3FFCBE3,0,68.56.28.66,Rundu,0,Public Wi-Fi,Failed then Success,3,0
AUTH-038321,CUST018000,2026-06-05 08:52:27,DEV-E3FFCBE3,0,88.162.181.239,Luderitz,1,Public Wi-Fi,Success,0,0
AUTH-038322,CUST018001,2026-06-12 21:26:49,DEV-48582309,0,207.214.69.221,Karasburg,0,Mobile Data,Success,0,0
AUTH-038323,CUST018001,2026-07-02 09:18:57,DEV-65BA01B3,1,14.92.35.242,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-038324,CUST018002,2026-07-27 22:56:47,DEV-1F6CE29A,0,134.82.142.77,Ondangwa,1,Public Wi-Fi,Success,0,1
AUTH-038325,CUST018002,2026-09-16 06:42:44,DEV-8F15C14F,0,33.45.6.198,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-038326,CUST018004,2026-06-30 13:37:18,DEV-638C85C9,1,59.112.86.214,Keetmanshoop,1,Public Wi-Fi,Failed then Success,2,0
AUTH-038327,CUST018004,2026-08-19 07:55:50,DEV-74CA4954,1,96.176.43.80,Swakopmund,0,VPN,Success,0,0
AUTH-038328,CUST018005,2026-06-06 18:37:26,DEV-7B577391,0,113.185.47.167,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038329,CUST018005,2026-07-17 18:29:35,DEV-A4B1ECE5,1,21.218.195.201,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038330,CUST018005,2026-09-19 08:46:17,DEV-495ACAC9,1,19.177.90.49,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-038331,CUST018005,2026-04-22 07:50:20,DEV-7B577391,0,47.7.255.76,Swakopmund,0,Mobile Data,Success,0,0
AUTH-038332,CUST018006,2026-04-03 11:26:42,DEV-38E1A730,0,54.91.231.215,Oshakati,1,Mobile Data,Success,0,0
AUTH-038333,CUST018006,2026-07-31 01:17:24,DEV-38E1A730,0,219.240.64.205,Walvis Bay,1,VPN,Success,0,1
AUTH-038334,CUST018006,2026-05-25 13:57:27,DEV-38E1A730,0,213.240.235.238,Karasburg,0,Mobile Data,Failed then Success,3,0
AUTH-038335,CUST018007,2026-05-09 08:41:23,DEV-09F6FFCE,1,69.201.253.183,Oshakati,1,Home Wi-Fi,Success,0,0
AUTH-038336,CUST018007,2026-08-03 17:21:11,DEV-97B6E76C,1,51.128.31.9,Tsumeb,1,VPN,Success,0,0
AUTH-038337,CUST018007,2026-04-18 09:30:53,DEV-2C24C374,0,40.19.159.92,Rundu,0,Public Wi-Fi,Success,0,0
AUTH-038338,CUST018008,2026-06-01 01:51:33,DEV-1B2694CB,0,192.228.39.52,Katima Mulilo,0,Home Wi-Fi,Success,0,1
AUTH-038339,CUST018009,2026-05-16 02:00:57,DEV-334F0284,0,28.159.76.227,Keetmanshoop,0,Mobile Data,Success,0,1
AUTH-038340,CUST018010,2026-07-03 19:36:12,DEV-520B1652,1,200.27.150.103,Luderitz,0,Public Wi-Fi,Success,0,0
AUTH-038341,CUST018010,2026-06-04 14:50:56,DEV-A27BE4C3,1,153.252.224.40,Luderitz,0,Mobile Data,Failed then Success,1,0
AUTH-038342,CUST018011,2026-08-14 10:42:24,DEV-D8F45DA8,0,107.199.59.61,Gobabis,0,Mobile Data,Success,0,0
AUTH-038343,CUST018011,2026-03-30 13:31:28,DEV-D8F45DA8,0,217.249.63.254,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-038344,CUST018013,2026-04-25 00:10:47,DEV-8F4627E6,1,73.48.163.152,Tsumeb,0,Public Wi-Fi,Success,0,1
AUTH-038345,CUST018013,2026-06-30 12:01:16,DEV-8F982E89,1,208.27.144.185,Swakopmund,1,VPN,Success,0,0
AUTH-038346,CUST018014,2026-07-05 21:24:57,DEV-0D3A5CD4,1,162.49.234.8,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-038347,CUST018014,2026-04-09 12:01:53,DEV-A555CB81,1,131.79.2.106,Tsumeb,1,Public Wi-Fi,Success,0,0
AUTH-038348,CUST018014,2026-06-06 09:13:42,DEV-BAFAEDC3,1,137.97.215.154,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-038349,CUST018015,2026-04-16 06:52:56,DEV-9275C48D,0,175.141.12.2,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-038350,CUST018016,2026-06-24 18:17:49,DEV-7AE79505,0,17.86.23.216,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038351,CUST018016,2026-06-09 19:36:13,DEV-7AE79505,0,182.234.63.165,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-038352,CUST018016,2026-05-23 14:36:06,DEV-7AE79505,0,56.198.28.156,Henties Bay,0,Mobile Data,Success,0,0
AUTH-038353,CUST018016,2026-08-29 15:50:07,DEV-7AE79505,0,217.92.216.122,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-038354,CUST018017,2026-05-13 21:46:41,DEV-327E43DE,0,155.212.246.195,Keetmanshoop,0,Public Wi-Fi,Success,0,0
AUTH-038355,CUST018017,2026-06-19 11:40:06,DEV-05587E54,1,69.16.71.204,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-038356,CUST018017,2026-06-03 19:07:05,DEV-327E43DE,0,67.48.129.138,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-038357,CUST018018,2026-05-06 07:02:31,DEV-BEC85A1B,1,30.127.193.225,Walvis Bay,0,Mobile Data,Failed then Success,3,0
AUTH-038358,CUST018018,2026-06-10 15:14:27,DEV-09D766F0,0,49.240.219.147,Luderitz,1,VPN,Success,0,0
AUTH-038359,CUST018018,2026-07-05 09:10:36,DEV-09D766F0,0,149.139.151.192,Swakopmund,0,VPN,Failed then Success,1,0
AUTH-038360,CUST018018,2026-07-15 22:09:12,DEV-09D766F0,0,139.14.27.116,Walvis Bay,0,Home Wi-Fi,Success,0,1
AUTH-038361,CUST018019,2026-09-08 13:17:59,DEV-18EA135D,1,72.80.163.1,Keetmanshoop,0,Public Wi-Fi,Success,0,0
